temperature,humidity,rainfall,ph,nitrogen,phosphorus,potassium,water_level,area,district,soil_type,season,fertilizer,pesticide,expected_yield
29.063685395880903,71.49713025738171,959.5909622665133,6.625856311472515,54.38271169351842,63.03384618371089,58.46008244819328,9.368112886113042,8.551448037395948,Tiruvallur,Loamy,Navarai,Urea,Emamectin Benzoate,131.05
27.09974888158174,69.28678564254312,1383.0432771113055,6.92393420241246,54.51569815446885,79.87696020277227,27.525216931123907,6.248189554374593,6.267376254449218,Namakkal,Silty,Kuruvai,Potash,Emamectin Benzoate,127.37
31.455810845898192,76.35059453917223,669.4921474509654,7.491850838189909,128.3149337033671,51.461116792056,34.58442280111299,2.456388257542698,2.2379498478387547,Namakkal,Sandy,Kuruvai,Neem Cake,Carbaryl,72.15
28.660988538036438,76.00853364550974,1647.4235121109298,5.641437302625111,88.96803407652314,62.06101369899074,87.94821713519346,6.384916345703197,7.527075457934188,Kallakurichi,Silty,Samba,Vermicompost,Neem Oil,160.23
34.268299549921096,94.88232909163365,1666.481227337782,5.678192563950159,91.73451553384781,67.18844934265928,67.03128377904673,4.579554994568668,4.461194696616638,Tirunelveli,Clay Loam,Samba,Micronutrient Mix,Bacillus thuringiensis,143.79
28.27196051312628,88.4696730656218,978.7865078223447,6.789847874086233,118.60900942116456,57.306314837628456,54.49511606209421,7.452580434997364,0.8353756895291795,Erode,Silty,Kuruvai,NPK,Emamectin Benzoate,124.52
37.96041643652798,87.3372221322509,1361.3594236252702,6.438289004100937,60.18917774040502,61.52655192932171,32.4111342258441,4.831908697997559,8.926960281000431,Theni,Clay Loam,Navarai,Neem Cake,Spinosad,135.8
29.706597622479144,82.21817960609094,963.3350042861299,6.903675189150811,95.85239926168447,42.3432964296795,41.89629478586197,2.095480072344171,8.68262885244699,Thanjavur,Sandy Loam,Navarai,Ammonium Sulphate,Bacillus thuringiensis,104.39
33.454491391250606,71.69015462543516,1461.2301267141897,6.515026046694291,47.547457363209986,78.92314096476315,26.023187899416847,5.362682244096604,2.0051310566244323,Chengalpattu,Red Soil,Samba,Urea,Chlorpyrifos,98.42
31.098594249457307,75.85745810834979,996.1770255296422,6.892664867796852,85.13160976353444,54.69719766714152,34.71087948987016,2.884568406714255,9.302216075571131,Theni,Clay Loam,Kuruvai,Micronutrient Mix,Chlorpyrifos,127.12
33.04430767880878,90.43584442338071,700.8247817106471,5.557504047380406,69.98383706417086,67.39687599604102,70.21565622526876,5.179988360306666,8.310492311763031,Madurai,Sandy Loam,Samba,NPK,Lambda Cyhalothrin,130.47
25.495100342285824,68.46676292247076,831.2133173794247,5.7582212131543775,72.75675166452672,28.807651129011663,55.16301470747919,5.450622065112085,0.8364161488136672,Perambalur,Clay,Kuruvai,Micronutrient Mix,Azadirachtin,99.08
37.32808834245853,69.35379648241822,765.1695991786718,6.110393460728022,111.21501219999071,38.81954575331395,46.844715586399616,4.084483953263113,7.9934719069890665,Tiruvannamalai,Loamy,Samba,Urea,Biopesticide,124.39
24.78512931694867,63.37789235454602,1156.2979156262732,7.141960759833382,71.90591448020162,42.829265473222804,41.070368564234386,5.228035203007999,3.5446650199529994,Vellore,Red Soil,Kuruvai,Urea,Chlorpyrifos,89.37
36.390452541278364,55.97504522534022,1349.5023956527136,7.275365810046567,77.52640806530175,59.05481655021156,61.00002057938117,3.0993427747551623,3.7169992073147164,Karur,Loamy,Samba,NPK,Fipronil,128.52
34.57013717782002,66.60786644747179,1565.6065672929503,6.118408767781792,50.920055538122725,52.02864371634693,86.17068907458881,6.123109231084141,4.436743465804213,Namakkal,Laterite Soil,Navarai,Potash,Bacillus thuringiensis,101.28
29.22063059009372,73.29739206039328,857.2263578968316,6.344964741624483,84.72108733328369,64.6915083195145,29.788228240230787,7.297544989024427,5.930332219669723,Tiruvannamalai,Alluvial Soil,Kuruvai,Organic Compost,Imidacloprid,131.32
33.37187282537009,73.60404844645609,1000.0211048298764,7.149406444950914,128.99351930868093,32.99813316767756,82.25763231615913,5.583386099659182,5.681574209109614,Theni,Silty,Samba,Urea,Chlorpyrifos,115.6
36.29061025780645,91.41355463719222,927.1881089389143,6.216744543103377,116.6731817491444,49.44947181420082,40.1620086017859,3.7363046646368634,9.640671278870235,Erode,Loamy,Samba,Organic Compost,Lambda Cyhalothrin,146.17
29.220824797624743,59.23952686956391,908.5659664568198,5.833994185784103,107.4662382983106,61.86466394052054,75.587276222464,3.0296832620694927,7.142997358068998,Virudhunagar,Clay Loam,Navarai,Neem Cake,Biopesticide,111.33
37.65747168388089,62.540672179481234,1020.5396021943599,6.913754524627746,52.640403539893924,30.230372299865216,81.36026008709206,7.324673963877892,3.654142025365266,Kallakurichi,Black Soil,Navarai,DAP,Spinosad,110.48
33.85179113316563,62.52807301799625,1296.2282432286145,6.565290334589351,90.39309702148843,58.987570420320374,79.56244532145263,6.441946704509594,3.0822717829519286,Tirupathur,Red Soil,Kuruvai,Farmyard Manure,Bacillus thuringiensis,106.48
27.386960414962555,67.7493617398886,624.5034600363593,6.6988048859862825,127.5255003812142,65.67537973585473,36.99555407496561,4.378443693553368,7.303185797673273,Salem,Black Soil,Kuruvai,Organic Compost,Bacillus thuringiensis,123.04
27.349271260541606,55.08747184531661,966.0209654871662,5.911712756644773,95.67531230018511,37.40437300928826,22.523240869157117,8.997485400073721,5.54767850024252,Tiruppur,Red Soil,Navarai,Micronutrient Mix,Chlorpyrifos,100.37
29.221424229705235,70.05189883203624,814.2195556448025,6.274764518869469,69.7827068962022,79.69537829843188,22.132865355356735,2.5490319413014513,2.769059584936371,Virudhunagar,Red Soil,Navarai,Bone Meal,Fipronil,74.63
34.74031607300638,82.68616378395404,1713.6378972021441,5.547528483491215,58.66103505603909,62.12196754509208,60.96566502201011,6.603837796393012,7.099272374252746,Nilgiris,Red Soil,Kuruvai,Bone Meal,Lambda Cyhalothrin,118.33
31.296339415735666,92.30296107965269,1705.550678982845,5.575993348728517,77.23016776200168,50.63423730559975,45.053313401218595,5.778386678954853,0.9708049871999772,Tiruvannamalai,Red Soil,Navarai,Neem Cake,Biopesticide,93.54
31.228719096409925,70.48122815514631,1018.8099066711413,7.240827207464446,127.61272768392296,43.200027165782515,64.83103609195118,2.6153728148769817,5.785930620007841,Kanyakumari,Clay Loam,Samba,Single Super Phosphate,Biopesticide,125.78
22.658574266512495,85.93619714566968,1073.4411055288192,6.115148288034286,128.7024489651181,25.11379989428735,38.83437862672375,5.319990063689618,8.639615889452347,Virudhunagar,Clay,Navarai,Urea,Neem Oil,124.82
36.72467046319358,60.47674897066942,856.0393154264086,5.813592431127962,84.77504940371404,69.01123229826092,38.68459746993835,5.279373070238639,1.8520441919079902,Namakkal,Black Soil,Samba,Farmyard Manure,Beauveria bassiana,104.11
37.70648133112495,55.44232315295629,1204.7975434534449,6.83873625212418,112.60486795606253,64.77144971733719,25.20993499581932,2.6299966352828186,4.8877692280243314,Kallakurichi,Red Soil,Navarai,Vermicompost,Beauveria bassiana,100.67
22.77463692622417,67.24112577714548,1726.5981959485157,6.919993068777519,40.36233852460633,37.08368020849389,21.22485268273129,7.483937408175365,3.2959539449308894,Kanchipuram,Laterite Soil,Kuruvai,Single Super Phosphate,Neem Oil,97.15
34.15645874689117,87.16431230953987,1691.9881161321498,6.231586470193818,117.63379452602538,63.66012374720674,57.642909413375875,9.581927462866755,9.568992221891305,Tiruchirappalli,Loamy,Samba,Farmyard Manure,Fipronil,170.44
25.326187982587008,91.04011806895792,1077.4957810810165,7.094888520392754,101.82465578880175,65.74140754528764,21.839168296112188,8.856748046141929,4.584592615835694,Cuddalore,Loamy,Kuruvai,Bone Meal,Biopesticide,128.47
29.838810307973826,82.6053567349161,1507.1422835336057,5.741516761001698,54.017101142327995,63.47321707046143,23.81993850372351,9.344668763614685,3.7480055273535924,Tirunelveli,Silty,Navarai,NPK,Azadirachtin,129.71
26.950663223591917,80.46505636548387,944.0913268616946,5.7222435948641515,129.16257830827863,30.573928967086037,33.19377883962449,8.417895882988402,8.498224504689597,Thanjavur,Black Soil,Kuruvai,Farmyard Manure,Neem Oil,134.83
37.64527783007914,57.869760617829144,712.950711228377,6.397427990186811,93.25726883261378,22.28175097671848,31.087285721175824,7.348318188437963,7.181686895891635,Krishnagiri,Laterite Soil,Samba,NPK,Lambda Cyhalothrin,118.9
36.76781072901583,74.60278842350968,1094.35981049014,6.056274106827628,112.66437988917,31.795314681585268,63.54871975007222,3.9911599010384586,5.887773459424989,Namakkal,Sandy Loam,Samba,Vermicompost,Spinosad,130.8
37.72875473002564,88.85296789468698,624.63411248091,6.344504847859343,72.30747350638036,72.96855556261673,38.51468488900136,3.6006367483242148,9.985281188371257,Virudhunagar,Silty,Samba,Single Super Phosphate,Beauveria bassiana,129.15
24.57690997284772,90.55208822119941,731.9149912853413,7.466634839017107,118.71788158119713,70.37939039421403,48.50521348037229,5.650863105093341,5.379595749161304,Mayiladuthurai,Laterite Soil,Navarai,Organic Compost,Azadirachtin,100.21
37.798830867267824,56.393037661073635,1058.0507698133374,7.436776640865562,73.24511937237946,43.902999698237295,64.1910522492092,4.356177321493436,9.119053654806743,Ramanathapuram,Sandy Loam,Kuruvai,Vermicompost,Carbaryl,123.19
35.0463114477901,66.03352543770266,687.5803833527831,7.124605093685906,80.50687491246153,43.44493647862095,50.091808143590015,4.101547641992624,6.309974702634829,Theni,Alluvial Soil,Samba,Single Super Phosphate,Azadirachtin,126.19
25.79639251767232,74.33756877513122,642.7600433360442,6.785698785742416,114.05596704224668,63.645007499273405,52.851174156138505,2.2094462552308887,5.871207995491939,Nagapattinam,Loamy,Navarai,Organic Compost,Neem Oil,108.71
27.062545749283547,66.74329320943563,1391.5897026717462,6.668657821204148,56.9058319500556,44.595147015846095,67.332695565155,6.074212580580588,3.327719970872472,Tenkasi,Sandy,Navarai,Vermicompost,Bacillus thuringiensis,95.07
26.07806833821138,57.86726033361313,1065.8949236088536,6.964154539456014,59.24653888001211,65.27020480323267,66.86446353164268,9.771645398472524,5.320018515994063,Mayiladuthurai,Laterite Soil,Kuruvai,NPK,Chlorpyrifos,110.45
30.924477997290168,66.11085204664258,1704.2381010462382,7.291857090141075,106.78512302512787,27.672923898901832,69.25521678323418,3.510478356358143,2.9045825632242215,Thoothukudi,Silty,Navarai,Vermicompost,Emamectin Benzoate,118.98
34.14738704867127,93.38931752987445,730.6868699929146,5.827952112738055,59.73110395733801,77.77466452516812,68.74788053895655,6.040214401040667,6.94373561355649,Mayiladuthurai,Silty,Kuruvai,Vermicompost,Neem Oil,126.52
24.472768572505075,86.2110172183362,1164.8313130562628,6.0120173813195885,96.95029723172655,32.56755380367417,54.21434261725532,8.077371105018267,2.3070909184490898,Kanchipuram,Sandy Loam,Samba,NPK,Biopesticide,125.73
27.132830382267397,72.66795846496268,1505.8574821303582,6.819192722666076,75.97328954563878,24.261680014394692,84.51248953315468,7.876753139728635,0.5752891739649026,Nilgiris,Silty,Navarai,NPK,Spinosad,117.47
23.207077681110746,64.98180082086478,976.1019445063346,6.402640564579755,87.2715182425286,63.51981496309624,83.06406361706847,7.970627483941908,4.9155390298789285,Salem,Clay,Navarai,Ammonium Sulphate,Bacillus thuringiensis,117.88
24.035182883976493,68.15132793576498,741.695070147248,6.883482373540159,121.68808281998604,73.34348807581017,42.85138446232821,4.192402314764116,2.7250846846169123,Chennai,Sandy Loam,Kuruvai,Vermicompost,Chlorpyrifos,93.74
24.13350623134758,63.579345904539906,609.8028033024847,5.594459993817768,102.86952491250696,57.15942514435593,86.1795573473664,5.554653423865444,4.316692681971544,Tiruvarur,Red Soil,Navarai,Neem Cake,Bacillus thuringiensis,86.79
23.08376194911539,61.09002565480394,1429.9288661405499,5.970079467078955,109.59496219321399,62.340804657763194,72.30836856243228,7.661301996251608,7.060534949927767,Perambalur,Sandy Loam,Samba,Neem Cake,Neem Oil,135.32
30.4188694920536,63.243542864472566,861.1290803007479,6.310605384690513,41.25256781050255,73.35781082550176,38.7786344675311,5.395404867185195,0.9896115940341101,Dindigul,Sandy,Samba,Bone Meal,Neem Oil,80.49
35.04956650794748,70.89410978674971,915.219676429844,6.589804765421219,91.69424273810114,65.55138132993905,75.98274901494062,2.036308979110334,7.2089736054134335,Tiruvarur,Loamy,Kuruvai,Potash,Imidacloprid,111.52
33.71585767682758,78.26342830367382,1156.2773222903627,5.732879396504442,47.33388996557228,62.217391094368516,28.722313917357553,7.889008585479229,4.640197422528799,Perambalur,Black Soil,Kuruvai,Farmyard Manure,Bacillus thuringiensis,118.26
36.771183079253774,89.94344242782962,1636.840394182952,6.2169956341618136,123.4453724362624,61.01973934954435,82.05413796954454,2.3164652733231224,1.3447833888104683,Perambalur,Alluvial Soil,Samba,Micronutrient Mix,Biopesticide,131.55
28.536523720351894,90.38588537463184,881.7280852621275,5.578688270014501,108.51576587803517,57.57010332142118,50.806339033212204,8.593405649706435,8.529948059212925,Chengalpattu,Laterite Soil,Kuruvai,Farmyard Manure,Beauveria bassiana,112.43
27.19254751664381,88.51895599141368,1014.1900950245068,6.74380563650703,57.32478411882747,35.85153102790865,51.35146814598346,3.0331395453664056,3.4886624181132526,Tiruvannamalai,Red Soil,Samba,Organic Compost,Bacillus thuringiensis,112.72
24.53929492918887,61.97253221503926,635.2164916368563,5.560701243793101,72.27680865815938,28.799140317144435,84.3364151756133,2.5276927012366937,2.3944346408666144,Namakkal,Sandy Loam,Kuruvai,Farmyard Manure,Beauveria bassiana,68.71
28.46671810228569,62.698637630690946,674.1232062892424,7.005454939023156,90.13886470869932,23.420647886310277,52.76132636829101,4.834513628912269,0.8689126209233864,Coimbatore,Laterite Soil,Samba,Vermicompost,Beauveria bassiana,90.69
33.76455996715268,90.87774999899335,768.6210355081445,6.567528712924544,41.81714209058989,69.53132014880671,45.66062024921166,4.5972578749300785,1.1584131424987745,Pudukkottai,Laterite Soil,Samba,Urea,Carbaryl,80.72
26.590598606106816,85.6400480289497,751.9337062630334,6.611550643875243,111.45272682078328,64.3722859725419,85.51335832064815,4.830412279398367,0.5059826287180417,Nilgiris,Silty,Kuruvai,Bone Meal,Spinosad,94.84
35.07626569907726,82.55562693548534,1233.6988685577344,6.3100378736643705,120.58741234625583,35.86791335080767,43.41790434066911,2.517000187423328,9.549998793601716,Ranipet,Clay Loam,Kuruvai,Urea,Imidacloprid,125.88
34.48979674830022,83.72238952736177,1682.2661137815724,5.6811266539662295,127.33995701400067,21.73027606130892,43.63924091892103,2.4094095568842446,1.3058518851297551,Kallakurichi,Sandy Loam,Kuruvai,Ammonium Sulphate,Chlorpyrifos,85.98
30.416374672382318,67.80208872008363,925.9047328509456,6.736207094367523,111.18326971641842,46.595529051519755,54.53089875639502,2.9971043412403837,6.688573331235782,Thanjavur,Sandy,Samba,Vermicompost,Fipronil,101.94
35.257707235861666,88.47754621909317,1249.2559367556871,5.875120168301764,85.06872163941392,26.356356909608348,73.43026482945538,4.488757224783634,3.4559619732475113,Tirupathur,Red Soil,Kuruvai,Single Super Phosphate,Beauveria bassiana,95.86
34.63320473311191,80.48650730632693,979.4108455791204,5.747581520894708,111.79680762378632,65.75022084130208,31.841490684254225,8.129898419155442,2.8666008648649055,Viluppuram,Alluvial Soil,Samba,DAP,Beauveria bassiana,131.51
37.73809448788185,88.74565146476948,1420.9818612205258,7.330851881712157,65.6712101854815,20.57913195763122,42.46776510444565,9.055762642748949,9.733376025706464,Viluppuram,Silty,Kuruvai,Potash,Imidacloprid,147.43
23.264157828922027,86.56125669651465,1047.1386887851174,7.323890179941246,44.90072392095116,64.03978840331172,47.95560386681316,6.13959310493185,3.048150945432233,Tiruvarur,Silty,Kuruvai,Urea,Beauveria bassiana,101.77
29.76778716686652,68.95243591484841,1378.6278444982513,6.822632495927714,46.942436559790096,55.72490430645791,69.75145897655976,7.2730451145738435,1.2209403576439475,Perambalur,Red Soil,Navarai,Ammonium Sulphate,Beauveria bassiana,92.44
22.666357933484143,82.89669893150176,1556.371885105869,6.293645596774901,88.85566878047455,35.906934574511624,41.71688552459776,3.2091066011163374,5.265385718026708,Coimbatore,Clay Loam,Navarai,Urea,Imidacloprid,106.87
27.92826901762995,67.05742552522108,885.8995239103931,6.467777418212055,115.4809497911859,34.53572579175365,66.18110979871483,3.1366676299800558,2.914829907027106,Chennai,Laterite Soil,Kuruvai,NPK,Neem Oil,91.14
23.673539639692812,80.30575989686324,811.616418813832,7.275592967831134,62.27237350238862,68.40787295916095,33.94366636094835,9.298629421886517,5.803758118456884,Ranipet,Clay,Kuruvai,Bone Meal,Emamectin Benzoate,136.26
26.736041966102967,58.25589334316181,1263.1103639820021,5.8446611463624105,105.55102284315306,55.44926920076796,44.246257633440294,3.908223802294337,7.203705510781476,Kanchipuram,Loamy,Kuruvai,Neem Cake,Spinosad,119.16
34.20748983936072,65.3407737497887,1457.790414828333,5.563058831499735,66.5966081259915,25.573415922496036,51.585436569611716,4.872065377188815,4.6335259400689655,Vellore,Black Soil,Samba,Organic Compost,Bacillus thuringiensis,129.5
37.698684289806465,64.76362188502495,1549.2613511649336,6.394894282438021,70.13294309522466,32.208002219572116,64.33827265197922,8.503350077026173,3.6699422242880617,Ranipet,Clay,Kuruvai,Single Super Phosphate,Fipronil,121.83
29.473788272887766,67.03867263797002,1764.560167265758,7.058403279361343,126.95266597380481,42.39439743890735,41.32724026988025,6.182667146618407,4.3699440130379665,Dindigul,Clay,Samba,Potash,Carbaryl,139.92
33.86488324988152,90.24407500385267,1155.8158504548012,6.078357463346816,68.69619169199153,61.816895501863634,59.72906237940473,3.6221926302093923,5.121694244283943,Ramanathapuram,Silty,Kuruvai,Micronutrient Mix,Beauveria bassiana,113.19
24.250217627827674,69.69553818408546,1250.5585123666697,6.408677245543064,75.80162548639646,63.12991385363176,23.815245296648623,4.097453523116811,4.978398221696448,Chennai,Laterite Soil,Kuruvai,NPK,Imidacloprid,98.63
23.353894163756145,73.59548632011862,805.6424292846825,6.0164485637804175,85.63078565590683,78.42253879596929,67.89785047624892,5.059248420603012,3.156407082489835,Ranipet,Sandy Loam,Navarai,Single Super Phosphate,Fipronil,79.8
24.570467021754894,60.93578893949458,1225.9969652843001,6.848372173479417,93.1648616149744,78.66603112720091,28.81122005803563,5.733391471103135,9.871506859876174,Kanchipuram,Loamy,Navarai,Vermicompost,Carbaryl,132.8
25.498124604434203,92.73123304023028,1162.335972173511,6.194693910421041,59.24290934361609,36.072527066948126,88.54536571590535,9.82244739007684,3.387747679095356,Theni,Clay,Kuruvai,Micronutrient Mix,Beauveria bassiana,130.33
24.933826926429557,71.47418021095987,884.1677382420326,6.893875927654106,61.579456182758065,70.12381069987215,78.38078809417169,8.028321043894639,3.2125005534566284,Ranipet,Red Soil,Kuruvai,NPK,Chlorpyrifos,105.97
35.720734015671255,78.60531375748586,1039.5988930368658,6.381934373425358,110.76059785313036,37.59904783980885,43.41236340633358,5.192419224104021,2.027451194449582,Thoothukudi,Laterite Soil,Navarai,Micronutrient Mix,Imidacloprid,84.12
27.97567009516571,65.21916529696529,721.6297429619858,6.54333448512311,117.85730527799237,40.138684748028226,36.57610999940971,8.895097450433894,3.2078630680597824,Ramanathapuram,Sandy Loam,Kuruvai,Urea,Lambda Cyhalothrin,95.7
30.444921433724762,60.23161405083099,1451.0659788665548,5.808737866466899,45.4219962648013,35.34109258987503,31.76631256617361,5.876531258720335,6.247476006559347,Nilgiris,Sandy,Kuruvai,Urea,Emamectin Benzoate,91.88
28.7040949633502,76.04874761750972,1121.3833357053334,5.574173787828079,101.2629201696616,77.72781957286733,49.542348992523245,2.3661510290979724,4.525463345796443,Krishnagiri,Red Soil,Samba,Bone Meal,Beauveria bassiana,102.55
36.24606535498798,92.1648554985172,1575.766941616972,5.712690943083714,121.02013130385453,21.43733980370245,51.12020262654161,8.67201680821071,5.255924713963248,Ariyalur,Clay,Samba,DAP,Beauveria bassiana,155.91
35.886415192917994,74.04283681970902,1536.3028242206058,5.636066188810878,80.00917804754849,21.807960492178466,84.07205457230158,2.6715124823053022,9.604930928552747,Namakkal,Clay Loam,Kuruvai,Vermicompost,Azadirachtin,146.94
30.52202631052417,68.00558425347477,1011.0411415954536,6.401400122750969,51.255936872909565,30.84621192703476,60.415806208956134,6.798408176113606,0.6781811396561387,Tirunelveli,Loamy,Kuruvai,Neem Cake,Spinosad,103.8
31.60010412365894,83.32364802848687,737.3102174855344,6.031724729363377,129.70026480748328,46.019134814553425,45.12056437269467,2.2645968709050788,8.801625910284105,Krishnagiri,Red Soil,Kuruvai,DAP,Spinosad,108.45
30.556373786817915,63.41028855143698,1041.7833497445158,5.899554143740656,43.404048359383694,44.9907280381134,75.24421148365627,6.990823796880099,9.543567109955465,Ariyalur,Silty,Kuruvai,Farmyard Manure,Bacillus thuringiensis,131.11
30.083583734867535,69.70481119562646,814.9076310635696,7.092259968674115,85.0383211465315,77.82822447866377,76.1336720244104,7.926800326939658,4.490153131851631,Nilgiris,Clay,Navarai,Organic Compost,Emamectin Benzoate,130.35
29.254263885633137,58.19462913657058,1220.0172618698625,7.231457239068299,116.98971866653147,54.49801481839848,46.6016475490395,4.491278231516102,0.5959557219485321,Tiruvannamalai,Red Soil,Samba,Micronutrient Mix,Beauveria bassiana,102.12
31.92181413347111,78.43434628700032,1144.3431064348974,6.387867987339374,118.37636098934789,43.60737570180683,78.82042488474052,8.16718559473209,8.458477043436902,Tenkasi,Clay,Kuruvai,Neem Cake,Chlorpyrifos,141.75
22.60227839781514,60.918889776144795,977.6461706238181,7.195066684518963,118.59334432205493,22.49343766132953,42.73071871900191,3.997545992281906,8.57864994406167,Coimbatore,Alluvial Soil,Kuruvai,Potash,Chlorpyrifos,122.41
36.99700303037456,72.15305577461052,988.5587125051559,6.224820350417706,119.58705242776058,39.84136317729996,66.85423550217973,9.53336950981478,4.963505480183554,Ranipet,Sandy Loam,Samba,Vermicompost,Imidacloprid,137.37
24.549815553138256,72.14627320407368,749.5605742837463,6.6562786839203785,76.26092722042696,23.656233949064998,79.48866768367272,5.949045927603711,4.06739043723117,Madurai,Black Soil,Navarai,NPK,Lambda Cyhalothrin,105.82
22.26120316268961,87.618381172319,998.7696143353724,6.948923528852287,45.839811584301856,51.429515149885475,83.61543804495162,3.5780720806722446,4.283356337285031,Nagapattinam,Silty,Kuruvai,Neem Cake,Biopesticide,97.11
23.585298513841558,89.36351853952371,886.567472831541,7.450142222997302,62.304050499511696,48.859459744567985,52.059589225941686,6.254715358539583,1.0890913839818204,Ariyalur,Sandy,Kuruvai,Ammonium Sulphate,Carbaryl,78.82
30.361468100974868,87.5034066048541,1502.5170022127008,5.887948624174442,76.14415137086561,28.554911072522643,29.3396557639645,6.243673059020679,7.26520986892051,Mayiladuthurai,Silty,Navarai,Vermicompost,Lambda Cyhalothrin,128.39
31.615196935649642,84.28737133090357,932.6819185940961,6.302723917305311,94.61227800852586,25.797738885101673,78.31378568366799,7.270023872278716,3.762771429794322,Thoothukudi,Clay Loam,Samba,Organic Compost,Beauveria bassiana,137.38
25.44077518862558,63.657335951273915,672.4514594231765,7.03416460199292,66.40882060828245,30.363545752164946,69.95872236708651,6.803751581315112,3.436798093434274,Tiruppur,Loamy,Samba,Organic Compost,Azadirachtin,123.0
28.685219421365424,68.3661091871908,1187.3155146467516,6.127586478744394,118.35084272282654,24.382418265507447,22.11075374628332,3.382749079911859,4.360733760143435,Coimbatore,Red Soil,Samba,Micronutrient Mix,Bacillus thuringiensis,106.96
26.183003394593502,69.37525852811318,863.3807175720312,6.09930495799969,91.11867568333389,71.84195275750525,45.96085512417464,8.254319029159252,3.546381883819238,Kanchipuram,Clay Loam,Kuruvai,Single Super Phosphate,Bacillus thuringiensis,116.48
22.358822136927298,67.08305301647293,1142.6049822530806,6.701323353698217,54.04553768008243,45.97126388331748,59.641032681733314,6.596408624372556,5.347379355499221,Dindigul,Loamy,Samba,Micronutrient Mix,Biopesticide,128.73
23.018171868415884,57.222251292250135,1630.4575764237873,6.854838433657091,108.77662142655284,75.72827719581213,72.53810823139465,7.246068311251211,7.076862049938346,Ranipet,Clay Loam,Navarai,Ammonium Sulphate,Bacillus thuringiensis,135.19
26.137174154812975,93.2917628699023,1250.4531696791632,5.944147789237214,58.88435899655228,68.9159546896424,37.51460210193959,5.427298182677176,0.893550779820497,Cuddalore,Loamy,Navarai,Single Super Phosphate,Bacillus thuringiensis,95.73
34.85676124163095,88.08843903046801,1629.248595347289,6.677799681532042,102.95236931551833,35.71154365019455,26.97885601114751,2.084655140783954,5.561414979710803,Krishnagiri,Clay,Kuruvai,Ammonium Sulphate,Lambda Cyhalothrin,123.05
29.451805615237866,59.08374480278303,730.1043597660774,7.241566831770898,97.64663730754319,58.71405791888287,48.31336728424123,4.4248615424744875,4.4259160774063755,Sivaganga,Sandy Loam,Kuruvai,Organic Compost,Biopesticide,106.94
24.985424923303675,65.4673378767169,1193.7047234138417,6.269560604051039,113.7537862141048,69.3012216246088,43.51944285816859,9.81269998445747,4.782555160125014,Sivaganga,Loamy,Kuruvai,DAP,Bacillus thuringiensis,126.11
35.239617332577026,63.62641665894283,936.2747726648774,5.666960676483273,101.0040828355597,39.013718002059434,57.56166309839417,8.68828053903751,7.797351678224616,Tirupathur,Clay,Kuruvai,Single Super Phosphate,Spinosad,134.26
35.57658196178977,70.25083246371751,1586.3977684550346,5.799526301282937,122.07184693384224,48.987539427676055,31.909337300127397,8.960127855434095,5.583147427493317,Cuddalore,Red Soil,Samba,NPK,Neem Oil,147.88
28.229201100145453,62.12246027858265,1291.867398194157,7.1689342231651985,50.92183984320865,22.48449845915669,23.940544550729058,2.0584160101881945,2.6896428371543313,Theni,Clay Loam,Kuruvai,Urea,Imidacloprid,96.28
33.367331028340516,80.46846092964427,955.4401615140082,6.9718754114168355,91.8838810862446,71.67075180604193,53.46038608634948,7.07722266427339,2.211399444197849,Virudhunagar,Clay Loam,Samba,DAP,Lambda Cyhalothrin,123.12
24.412547669664917,93.52579378432877,1443.9422277208366,7.012643774844895,101.13415982206672,25.853574195414037,52.570987361855245,3.8348469846796753,6.688444807667662,Dharmapuri,Black Soil,Samba,Ammonium Sulphate,Imidacloprid,130.4
26.398879670692722,62.98413201063031,1659.791973521867,5.510388985529135,63.01723435689358,44.40382388875497,67.05818031508286,4.966547159221406,9.972103197366883,Dindigul,Sandy,Navarai,Neem Cake,Neem Oil,101.27
37.18093961663231,69.67097128632903,1434.635108020825,5.830734034648922,81.43670727262793,72.27641111835561,42.399606605166646,6.181706686900239,1.4994246874669626,Tiruvarur,Black Soil,Navarai,Potash,Fipronil,96.52
36.48984361835464,79.06746952721012,1016.6083461999273,7.492262478107881,52.380958294812416,70.87709075502167,36.14374550486775,5.985297585924377,2.775315150078137,Tirunelveli,Sandy Loam,Samba,NPK,Lambda Cyhalothrin,122.33
32.5910715170803,82.61852390047957,626.5531633232389,6.073715906395014,99.45436677462106,73.38408762126754,66.89236218844118,6.062181991901741,3.025872490158907,Theni,Silty,Samba,Ammonium Sulphate,Neem Oil,109.36
30.718510452276952,73.86664912210645,1003.9776416896166,6.747075336517572,97.25946637274163,78.28819436241868,49.98136381890272,3.2600206477652716,5.547037977095099,Kanyakumari,Sandy,Kuruvai,Micronutrient Mix,Bacillus thuringiensis,94.24
30.773797422012663,56.443437966995,779.8530893482393,5.8424936069901605,96.93752057539623,54.0376784440426,75.86258698611093,5.79884989493289,4.911794602782069,Chennai,Black Soil,Samba,DAP,Carbaryl,109.21
22.058446810430965,71.99563492585398,825.9901093636032,7.042019849083967,100.60522246184125,62.40612259022513,30.40045199875293,7.527149678563148,6.8537336997729525,Tiruvannamalai,Sandy,Samba,Potash,Lambda Cyhalothrin,103.88
